CandidateId,Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired
4702,24,640,2,4,1,74,0,1,0,0,0
4703,28,899,10,11,0,82,0,0,0,1,0
4704,37,457,4,4,1,85,0,0,1,1,0
4705,39,742,14,10,1,76,0,0,0,0,0
4706,31,635,4,2,1,66,0,0,0,0,0
4707,31,664,3,5,1,75,0,0,0,0,0
4708,25,863,7,8,0,63,0,0,0,0,0
4709,42,688,12,14,1,84,0,0,0,0,0
4710,43,757,3,2,1,81,0,0,0,0,0
4711,32,817,14,11,0,64,0,0,0,0,0
4712,34,799,4,4,1,80,0,0,0,0,0
4713,23,750,5,3,1,91,0,0,0,0,0
4714,26,618,6,8,1,79,1,0,0,0,0
4715,23,632,3,2,1,73,0,0,0,0,0
4716,45,648,14,12,0,68,0,0,0,0,0
4717,38,614,4,4,1,70,0,1,0,0,0
4718,32,586,14,10,1,76,0,1,0,0,0
4719,34,759,3,6,1,61,0,0,1,0,0
4720,22,712,2,6,1,65,1,0,0,0,0
4721,43,789,4,6,0,83,1,1,0,0,0
4722,36,497,3,3,1,82,0,0,0,0,0
4723,44,557,14,15,1,70,0,0,0,0,0
4724,29,706,10,11,1,81,0,0,1,1,0
4725,42,374,12,14,1,72,0,1,0,0,0
4726,30,657,13,11,0,80,0,0,0,0,0
4727,32,763,4,3,1,60,0,1,0,0,0
4728,45,659,11,12,1,77,0,0,0,0,0
4729,37,658,3,4,1,79,1,0,0,0,0
4730,32,733,3,2,1,73,0,1,0,0,0
4731,41,601,12,10,0,81,0,0,0,1,0
4732,38,809,2,5,1,73,1,1,0,0,0
4733,43,579,11,14,1,79,1,0,0,0,0
4734,44,826,4,3,1,97,0,0,0,1,0
4735,22,662,3,5,1,74,0,0,0,0,0
4736,36,616,4,2,1,87,1,1,0,0,0
4737,43,710,4,3,1,69,0,1,1,0,0
4738,34,705,4,2,0,79,0,0,0,0,0
4739,22,657,1,3,1,69,1,0,1,0,0
4740,31,596,12,12,1,88,0,0,1,1,1
4741,34,590,4,4,1,90,0,1,0,0,0
4742,29,815,3,5,1,79,0,0,0,0,0
4743,37,562,3,5,0,83,0,1,1,0,0
4744,28,621,3,6,0,69,1,0,0,0,0
4745,42,635,3,6,1,74,1,0,1,0,0
4746,42,720,2,6,1,82,0,0,0,1,0
4747,42,735,3,4,0,70,0,0,0,0,0
4748,22,924,2,6,0,88,0,0,0,0,0
4749,26,721,3,6,0,78,0,0,0,0,0
4750,35,719,14,14,1,89,0,0,0,0,1
4751,38,793,14,15,1,79,1,1,0,0,1
4752,29,718,2,5,1,76,1,0,1,0,0
4753,39,635,13,13,1,76,0,0,0,0,0
4754,38,516,2,3,0,81,1,0,0,0,0
4755,34,648,4,5,1,77,1,0,0,0,0
4756,22,707,2,4,1,51,0,0,0,0,0
4757,25,583,8,8,1,76,0,0,0,0,0
4758,26,747,3,6,1,74,0,0,0,0,0
4759,22,535,4,4,1,82,0,0,0,1,0
4760,25,694,1,6,1,68,0,0,0,0,0
4761,34,682,14,10,1,72,0,0,1,0,0
4762,32,761,3,3,1,71,0,0,1,0,0
4763,30,766,12,14,1,88,0,0,0,0,1
4764,43,889,4,6,1,56,0,0,0,0,0
4765,38,860,13,13,0,63,0,0,1,0,0
4766,25,559,2,6,1,74,0,1,0,0,0
4767,24,580,3,3,1,86,0,1,0,0,0
4768,35,882,2,5,1,72,0,0,0,0,0
4769,28,761,1,6,1,87,0,0,0,1,0
4770,27,593,10,10,1,72,1,0,0,0,0
4771,42,569,4,5,1,70,0,0,0,0,0
4772,26,696,1,2,1,76,0,1,0,0,0
4773,29,702,8,12,1,65,0,0,0,0,0
4774,26,755,10,10,1,66,0,0,0,0,0
4775,35,616,12,12,1,73,1,0,0,0,0
4776,40,770,13,15,1,71,0,1,0,0,0
4777,23,788,2,5,0,71,0,0,0,0,0
4778,32,744,13,12,1,84,0,0,1,0,0
4779,41,636,14,12,1,73,1,0,0,0,0
4780,32,676,3,4,1,58,0,1,0,0,0
4781,41,563,4,5,1,76,0,0,0,0,0
4782,30,645,3,6,1,58,1,0,0,0,0
4783,22,753,4,4,1,77,1,0,0,0,0
4784,32,751,13,12,1,75,0,0,0,0,0
4785,33,595,13,13,1,79,0,1,1,0,0
4786,28,653,10,11,1,67,0,0,0,0,0
4787,39,686,12,15,1,65,0,0,0,0,0
4788,31,658,12,12,0,74,0,0,0,0,0
4789,30,651,11,12,1,74,0,0,0,0,0
4790,27,684,7,12,1,61,0,0,0,0,0
4791,42,808,13,13,0,82,0,1,1,0,1
4792,23,683,1,3,1,87,0,0,1,1,0
4793,43,779,14,15,1,72,0,0,0,0,0
4794,43,538,3,5,1,78,0,0,0,0,0
4795,40,840,12,12,1,80,0,0,0,0,0
4796,34,915,12,10,1,89,0,1,1,0,1
4797,33,700,2,5,1,83,0,0,0,0,0
4798,38,672,12,12,1,58,1,0,0,0,0
4799,32,786,2,5,1,88,0,0,0,0,0
4800,44,848,13,10,1,72,1,0,0,0,0
4801,44,828,14,10,1,62,0,0,0,0,0
4802,36,721,12,10,0,65,1,0,1,0,0
4803,25,792,1,4,1,68,1,0,1,0,0
4804,30,774,14,12,1,57,0,0,0,0,0
4805,32,613,3,2,1,80,0,0,0,0,0
4806,35,656,2,4,1,77,0,1,0,0,0
4807,43,644,12,14,1,70,0,0,0,0,0
4808,41,833,13,13,1,68,0,0,0,0,0
4809,44,753,2,2,1,82,0,0,0,0,0
4810,26,874,9,9,1,78,1,0,1,0,0
4811,38,837,3,3,1,62,1,1,0,0,0
4812,32,547,14,14,1,71,0,0,0,0,0
4813,22,690,2,4,1,65,0,1,1,0,0
4814,38,669,11,12,1,86,0,0,0,0,1
4815,33,607,14,13,0,75,1,0,1,0,1
4816,37,836,12,13,1,67,0,0,0,0,0
4817,39,625,11,14,1,71,1,0,0,0,0
4818,31,611,12,14,0,78,0,0,0,0,0
4819,37,805,2,5,1,74,0,0,1,0,0
4820,36,712,3,3,1,80,0,0,1,0,0
4821,42,755,3,6,1,55,1,0,0,0,0
4822,36,765,13,10,0,92,0,0,0,0,0
4823,43,778,3,3,0,77,0,0,0,0,0
4824,24,752,1,3,1,80,0,1,0,0,0
4825,26,713,1,2,1,58,0,0,1,0,0
4826,40,819,3,2,0,90,1,0,0,0,0
4827,23,733,2,4,1,85,0,0,0,0,0
4828,31,691,12,14,1,85,0,0,0,1,1
4829,31,821,11,15,1,61,0,0,0,0,0
4830,35,806,13,13,0,69,0,0,0,0,0
4831,40,525,4,3,1,75,0,1,0,0,0
4832,40,788,2,2,1,72,0,1,1,0,0
4833,45,787,4,4,1,85,1,0,0,0,0
4834,26,822,7,9,1,82,0,0,0,1,0
4835,30,807,12,12,1,69,0,0,1,0,0
4836,39,872,2,5,1,78,1,0,0,0,0
4837,25,780,10,11,1,68,0,0,0,0,0
4838,44,603,4,4,1,60,0,0,0,0,0
4839,43,726,4,3,1,76,1,0,1,0,0
4840,43,719,14,15,1,69,0,1,1,0,0
4841,30,717,4,4,0,70,1,0,0,0,0
4842,35,540,14,13,1,92,0,0,0,0,0
4843,34,750,11,12,1,68,0,0,1,0,0
4844,45,735,2,2,1,80,1,0,0,0,0
4845,43,733,4,3,1,71,1,0,0,0,0
4846,44,731,14,11,1,89,0,0,1,0,0
4847,27,723,10,14,1,66,1,0,0,0,0
4848,31,619,4,2,1,72,1,0,0,0,0
4849,42,768,14,12,1,70,0,0,0,0,0
4850,31,833,13,13,1,73,1,1,0,0,1
4851,29,588,8,10,0,78,1,0,0,0,0
4852,39,514,13,10,1,70,0,1,0,0,0
4853,40,713,3,6,1,69,0,0,0,0,0
4854,43,722,4,5,1,81,0,1,0,1,0
4855,23,612,1,2,1,87,0,0,0,0,0
4856,38,644,11,10,0,68,1,1,0,0,0
4857,34,773,12,10,1,84,0,1,1,1,1
4858,26,750,9,8,1,75,0,0,0,0,0
4859,36,742,11,13,1,65,0,0,0,0,0
4860,41,677,11,12,1,87,0,0,1,0,1
4861,31,761,14,14,1,72,0,1,0,0,0
4862,32,742,3,3,1,62,0,0,0,0,0
4863,36,566,4,3,1,66,0,0,1,0,0
4864,23,666,2,2,1,73,0,0,0,0,0
4865,22,773,4,5,1,89,0,0,0,0,0
4866,34,570,13,12,0,71,0,0,0,0,0
4867,31,628,12,15,1,94,1,0,0,0,1
4868,42,783,11,14,1,93,0,0,1,0,1
4869,26,642,7,11,1,65,0,1,1,0,0
4870,23,820,5,3,1,95,1,0,0,1,1
4871,25,802,7,7,1,72,1,0,0,0,0
4872,33,842,3,5,1,70,1,0,0,0,0
4873,38,632,14,11,1,74,0,0,1,0,0
4874,44,705,11,11,0,54,0,0,1,0,0
4875,37,672,13,12,1,70,0,0,1,0,0
4876,28,870,6,8,1,73,0,0,0,0,0
4877,35,791,12,11,1,87,0,0,0,0,0
4878,31,630,14,10,1,59,0,0,0,0,0
4879,25,706,10,15,1,70,0,1,0,0,0
4880,26,889,2,5,1,61,1,0,0,0,0
4881,23,682,2,3,1,88,1,0,0,1,0
4882,36,626,14,13,1,78,0,0,0,0,0
4883,32,717,2,4,1,87,1,0,1,1,0
4884,45,699,11,13,1,77,0,0,1,0,0
4885,45,765,13,13,1,80,1,0,0,0,0
4886,29,701,1,6,0,73,0,0,1,0,0
4887,33,714,3,3,1,72,0,0,0,0,0
4888,27,742,2,3,1,55,0,0,0,0,0
4889,37,860,12,13,1,83,0,0,0,1,1
4890,35,750,11,13,1,63,1,1,0,0,0
4891,34,604,4,4,1,79,0,0,0,0,0
4892,35,540,4,4,1,72,1,1,0,0,0
4893,42,643,4,6,1,73,0,1,1,0,0
4894,42,604,11,12,1,65,0,1,0,0,0
4895,22,795,2,4,1,70,1,0,0,0,0
4896,42,584,3,4,1,82,1,1,0,0,0
4897,24,830,3,5,1,74,0,0,0,0,0
4898,34,602,14,11,1,85,0,0,0,1,1
4899,31,592,4,5,0,85,0,0,0,0,0
4900,45,606,12,14,1,85,0,0,0,0,1
4901,35,817,14,13,0,92,1,0,0,0,1
4902,45,559,12,12,1,88,0,0,1,1,1
4903,44,584,3,6,1,74,0,0,0,0,0
4904,26,773,1,2,1,67,0,1,1,0,0
4905,30,657,2,4,1,89,0,1,0,1,0
4906,31,598,12,10,1,68,0,0,0,0,0
4907,36,667,12,15,1,74,0,0,1,0,0
4908,25,711,10,14,0,70,0,0,0,0,0
4909,44,664,3,2,1,77,0,0,0,0,0
4910,35,738,14,13,1,79,0,0,0,0,0
4911,33,646,13,11,0,72,0,0,0,0,0
4912,24,678,2,4,1,76,0,0,0,0,0
4913,29,822,1,2,1,56,0,0,0,0,0
4914,29,604,1,5,0,78,0,0,0,0,0
4915,39,512,14,12,1,66,0,0,0,0,0
4916,24,616,1,4,0,59,0,0,0,0,0
4917,29,824,10,11,1,82,1,0,0,1,1
4918,23,655,3,2,1,76,0,0,1,0,0
4919,26,718,10,14,1,67,0,0,0,0,0
4920,41,591,4,6,1,50,0,0,0,0,0
4921,38,645,2,3,1,84,0,0,0,0,0
4922,37,641,11,13,0,76,0,1,0,0,0
4923,33,806,4,6,1,93,0,0,0,1,0
4924,27,702,7,11,1,77,0,0,0,0,0
4925,36,714,13,11,1,59,0,0,0,0,0
4926,41,854,14,13,1,66,0,0,0,0,0
4927,39,709,14,15,0,74,0,1,0,0,0
4928,29,687,3,3,1,75,0,0,0,0,0
4929,43,841,2,5,1,81,1,0,1,1,0
4930,37,665,3,4,1,59,0,1,0,0,0
4931,27,569,1,3,1,95,0,0,0,1,0
4932,24,850,5,4,1,75,0,0,1,0,0
4933,29,818,2,2,1,80,0,0,0,0,0
4934,37,579,14,15,0,92,0,0,1,0,1
4935,44,873,14,13,1,84,1,0,0,1,1
4936,25,837,1,4,1,53,0,0,0,0,0
4937,39,661,2,4,1,74,0,0,0,0,0
4938,26,811,9,10,1,63,0,0,0,0,0
4939,43,674,3,3,1,71,0,0,0,0,0
4940,35,600,3,5,1,67,1,0,0,0,0
4941,40,634,2,6,1,75,0,0,0,0,0
4942,32,829,4,5,1,78,0,0,1,0,0
4943,36,690,4,3,1,69,0,0,0,0,0
4944,32,856,13,12,0,66,0,0,1,0,0
4945,31,706,4,4,0,78,0,0,0,0,0
4946,44,775,13,12,1,90,0,1,0,1,1
4947,36,689,14,10,1,77,1,0,0,0,0
4948,43,590,14,13,1,69,0,0,0,0,0
4949,40,755,11,15,1,78,0,0,0,0,0
4950,26,735,2,2,0,97,1,1,0,0,0
4951,38,830,11,15,0,81,0,1,1,0,1
4952,41,700,14,12,1,63,1,0,1,0,0
4953,44,710,4,6,1,91,0,0,1,1,0
4954,26,684,10,11,1,73,0,0,0,0,0
4955,43,638,2,2,1,59,1,1,0,0,0
4956,43,675,11,11,1,70,0,0,0,0,0
4957,25,697,10,12,1,58,0,0,1,0,0
4958,45,603,3,4,0,80,0,0,0,0,0
4959,31,707,11,13,1,96,0,0,0,1,1
4960,35,876,13,10,1,61,0,0,0,0,0
4961,38,581,4,6,1,65,0,0,1,0,0
4962,28,726,3,5,1,75,0,0,0,0,0
4963,26,792,3,4,1,83,0,0,0,0,0
4964,26,561,10,14,1,78,0,0,0,0,0
4965,31,576,4,5,0,72,0,0,1,0,0
4966,26,772,7,11,1,79,0,0,0,0,0
4967,28,885,2,6,1,71,0,0,0,0,0
4968,25,698,2,6,1,63,0,0,0,0,0
4969,26,536,3,3,1,69,0,0,0,0,0
4970,32,685,2,2,0,73,0,0,0,0,0
4971,23,585,5,6,1,59,0,0,1,0,0
4972,41,802,12,10,1,79,0,0,0,0,0
4973,32,783,3,3,1,84,0,0,1,0,0
4974,22,658,2,4,1,80,0,0,0,0,0
4975,40,805,2,6,1,83,0,0,0,0,0
4976,22,488,1,2,1,78,0,0,0,0,0
4977,35,796,2,2,1,89,0,0,0,0,0
4978,44,621,13,15,1,79,0,0,0,0,0
4979,45,571,14,12,1,89,0,0,0,0,0
4980,27,686,1,6,0,98,0,0,0,0,0
4981,33,778,13,15,1,69,0,0,1,0,0
4982,22,710,3,4,0,100,0,0,0,0,0
4983,32,617,12,11,1,70,0,0,0,0,0
4984,45,878,11,10,1,71,0,0,0,0,0
4985,32,754,13,15,1,80,0,1,0,0,0
4986,39,699,12,11,1,83,0,0,0,1,0
4987,24,733,2,5,1,81,1,0,0,1,0
4988,28,636,8,8,1,64,0,1,0,0,0
4989,27,763,1,2,0,81,0,0,0,0,0
4990,29,628,2,2,1,70,0,0,0,0,0
4991,30,559,3,6,0,80,0,0,0,0,0
4992,40,820,4,3,0,85,1,0,0,1,0
4993,32,534,2,6,1,64,1,0,0,0,0
4994,41,824,14,10,1,57,0,0,0,0,0
4995,31,616,3,3,1,73,0,0,0,0,0
4996,34,784,2,3,0,54,0,0,1,0,0
4997,30,698,11,10,1,74,0,0,0,0,0
4998,38,539,13,10,1,77,0,0,0,0,0
4999,39,663,2,6,1,77,1,0,0,0,0
5000,45,566,13,15,1,72,0,0,0,0,0
5001,22,652,2,2,1,85,0,0,0,0,0
5002,30,583,13,15,1,89,0,1,0,0,1
5003,23,767,5,6,1,89,0,0,0,0,0
5004,36,793,13,15,1,81,1,0,0,1,1
5005,28,554,9,12,0,62,0,0,0,0,0
5006,32,798,12,10,1,84,0,0,0,0,0
5007,27,637,2,6,1,71,1,0,0,0,0
5008,40,776,11,11,1,76,0,0,0,0,0
5009,44,876,12,10,1,86,0,0,0,1,1
5010,40,773,2,5,1,74,0,0,0,0,0
5011,36,657,12,12,1,70,1,0,0,0,0
5012,37,609,13,12,1,89,0,1,1,0,1
5013,32,766,14,10,1,70,0,1,0,0,0
5014,27,821,6,9,1,61,1,0,1,0,0
5015,38,629,11,11,1,72,0,1,0,0,0
5016,32,794,3,3,1,71,0,0,1,0,0
5017,30,751,2,2,1,74,0,0,0,0,0
5018,39,568,2,4,1,86,0,0,0,1,0
5019,31,915,13,14,1,68,1,0,1,0,1
5020,35,702,4,3,0,85,0,0,0,1,0
5021,44,831,13,11,1,91,0,0,0,0,0
5022,27,835,3,3,1,94,0,0,0,1,0
5023,30,752,12,14,1,67,0,0,1,0,0
5024,43,708,3,5,1,78,1,0,0,0,0
5025,37,560,3,5,1,92,0,1,0,1,0
5026,36,750,13,14,0,79,0,0,0,0,0
5027,37,692,11,10,1,74,0,1,0,0,0
5028,38,528,4,3,0,68,1,0,0,0,0
5029,33,602,13,10,1,65,1,0,0,0,0
5030,33,710,3,3,1,70,0,0,0,0,0
5031,24,805,2,5,1,73,0,1,0,0,0
5032,38,688,12,12,0,83,0,0,0,0,0
5033,32,774,12,12,1,90,0,0,0,0,1
5034,38,849,2,5,0,54,0,1,0,0,0
5035,37,671,3,3,1,75,0,0,0,0,0
5036,33,747,12,15,1,71,0,0,1,0,0
5037,35,811,11,15,1,67,0,0,0,0,0
5038,24,613,2,6,1,65,0,0,0,0,0
5039,41,634,3,5,1,70,0,0,0,0,0
5040,29,435,3,6,1,56,0,0,0,0,0
5041,23,631,3,5,1,77,0,0,0,0,0
5042,42,638,2,3,1,78,0,0,0,0,0
5043,28,724,8,12,0,92,0,1,1,0,1
5044,40,824,2,2,1,72,0,0,0,0,0
5045,30,757,3,2,1,99,1,0,0,0,0
5046,39,708,2,4,1,82,0,0,1,1,0
5047,39,882,13,10,1,67,0,0,0,0,0
5048,23,688,2,6,1,65,0,0,0,0,0
5049,29,743,1,2,1,68,0,1,0,0,0
5050,27,588,2,2,1,74,0,0,0,0,0
5051,34,883,14,15,1,89,0,0,0,1,1
5052,44,681,2,3,1,73,0,0,0,0,0
5053,26,587,1,6,0,82,0,0,0,0,0
5054,32,793,2,5,1,74,0,0,0,0,0
5055,31,769,13,15,1,86,0,0,0,1,1
5056,37,628,13,12,0,71,0,0,0,0,0
5057,39,777,14,14,1,79,0,0,1,0,0
5058,24,844,5,6,1,68,0,0,0,0,0
5059,44,692,2,5,1,87,1,0,1,0,0
5060,31,574,4,5,1,86,0,1,0,0,0
5061,34,829,12,12,1,60,0,1,0,0,0
5062,33,675,2,5,0,69,0,0,1,0,0
5063,30,740,13,13,1,56,1,0,0,0,0
5064,33,645,12,15,1,75,0,0,1,0,0
5065,23,757,4,3,1,75,0,1,0,0,0
5066,39,631,13,11,1,67,1,0,1,0,0
5067,38,637,14,15,1,71,0,1,0,0,0
5068,39,641,3,5,1,96,0,0,0,1,0
5069,42,669,2,5,1,71,0,0,0,0,0
5070,34,718,13,13,1,68,0,0,1,0,0
5071,30,894,2,6,1,69,0,1,1,0,0
5072,42,756,2,2,1,84,0,0,0,0,0
5073,25,656,6,12,1,48,0,0,0,0,0
5074,33,590,12,12,1,63,0,0,1,0,0
5075,25,763,3,3,1,87,0,1,0,0,0
5076,36,757,12,13,1,78,0,0,0,0,0
5077,38,726,12,10,1,88,0,0,0,1,1
5078,24,610,4,2,1,62,0,1,0,0,0
5079,27,839,10,11,0,73,1,0,0,0,0
5080,32,733,11,13,1,77,1,1,0,0,1
5081,35,741,11,12,0,78,0,0,1,0,0
5082,24,671,2,2,1,70,0,0,1,0,0
5083,45,642,2,5,1,65,0,0,0,0,0
5084,29,603,10,13,1,77,1,1,0,0,1
5085,33,542,3,2,1,66,1,0,1,0,0
5086,27,810,6,8,0,68,0,0,0,0,0
5087,36,828,13,13,1,84,1,0,0,1,1
5088,36,764,3,6,1,87,0,0,1,0,0
5089,30,641,4,5,1,56,1,0,1,0,0
5090,39,694,12,14,1,55,0,0,0,0,0
5091,45,677,3,3,1,76,0,0,1,0,0
5092,25,818,6,11,1,85,0,1,0,1,1
5093,22,739,5,2,1,72,0,0,1,0,0
5094,44,670,13,15,1,65,1,0,1,0,0
5095,25,592,1,3,1,69,0,0,1,0,0
5096,40,571,4,4,0,75,0,0,0,0,0
5097,26,809,8,10,1,85,0,0,0,1,0
5098,43,784,2,6,1,78,0,0,0,0,0
5099,28,566,2,6,1,78,0,0,0,0,0
5100,34,804,12,13,1,75,0,0,0,0,0
5101,35,660,13,15,1,78,0,1,0,0,0
5102,31,605,3,3,0,69,0,0,0,0,0
5103,36,853,4,5,1,81,0,0,0,0,0
5104,37,881,4,5,1,72,0,0,0,0,0
5105,31,569,13,13,1,88,0,0,0,0,0
5106,36,854,12,11,1,84,0,0,0,1,0
5107,40,672,11,11,1,77,0,0,0,0,0
5108,38,754,4,3,1,79,1,0,0,0,0
5109,45,701,12,15,1,80,0,1,0,0,0
5110,28,770,3,4,0,74,0,1,1,0,0
5111,33,763,12,12,1,74,0,1,0,0,0
5112,37,809,3,5,1,46,1,1,0,0,0
5113,27,508,9,11,0,71,0,0,0,0,0
5114,24,798,1,2,1,67,1,0,0,0,0
5115,27,636,2,5,1,67,0,0,1,0,0
5116,30,759,11,11,1,69,0,1,0,0,0
5117,41,564,11,14,0,89,1,0,0,0,1
5118,37,592,13,13,1,83,0,0,0,0,0
5119,38,781,3,6,1,73,1,0,1,0,0
5120,28,711,6,9,1,89,1,0,0,0,0
5121,26,531,10,14,1,61,0,1,1,0,0
5122,24,644,2,5,1,90,0,0,0,0,0
5123,40,662,12,14,1,71,0,0,0,0,0
5124,22,896,1,4,1,65,0,1,1,0,0
5125,45,838,13,10,1,71,0,0,0,0,0
5126,36,695,14,13,1,94,0,0,1,0,1
5127,45,859,14,13,1,87,0,0,0,1,1
5128,22,688,4,5,0,72,1,1,0,0,0
5129,27,530,1,6,1,76,1,0,0,0,0
5130,31,742,2,2,1,100,0,0,0,1,0
5131,42,632,14,12,0,73,0,0,0,0,0
5132,28,609,10,15,1,95,0,0,0,0,1
5133,40,670,12,10,1,97,0,0,0,1,1
5134,40,872,12,12,1,83,0,0,0,1,1
5135,41,673,14,12,0,65,0,1,0,0,0
5136,23,455,3,3,1,94,1,0,1,0,0
5137,40,831,4,6,1,71,0,1,1,0,0
5138,36,803,2,6,1,69,0,0,0,0,0
5139,44,844,13,13,1,77,1,0,0,0,1
5140,38,656,11,10,1,84,0,0,0,1,0
5141,38,678,2,4,1,92,0,1,0,1,0
5142,27,744,3,4,1,90,0,1,0,0,0
5143,45,861,13,13,0,85,0,0,0,1,1
5144,22,703,3,5,1,74,0,0,0,0,0
5145,31,733,4,6,1,67,0,1,0,0,0
5146,33,603,14,14,1,74,0,0,0,0,0
5147,22,576,3,4,0,70,0,0,0,0,0
5148,25,687,10,15,1,71,0,1,0,0,0
5149,33,631,3,6,1,76,1,0,0,0,0
5150,43,562,12,11,0,73,0,0,0,0,0
5151,33,612,2,6,1,65,0,1,1,0,0
5152,28,553,3,5,1,66,0,0,1,0,0
5153,40,737,4,3,1,78,0,0,0,0,0
5154,28,563,2,2,0,72,0,0,0,0,0
5155,38,402,13,12,0,67,0,0,0,0,0
5156,27,856,7,12,1,69,0,0,1,0,0
5157,29,563,7,9,0,87,0,0,1,0,0
5158,22,475,3,3,1,61,0,1,1,0,0
5159,36,727,3,3,1,82,0,0,0,0,0
5160,43,594,11,10,0,81,0,1,0,0,0
5161,28,394,8,9,1,80,1,0,0,0,0
5162,32,628,12,12,1,71,0,0,0,0,0
5163,37,771,4,5,1,67,1,0,0,0,0
5164,22,587,2,3,1,71,0,0,0,0,0
5165,25,737,7,12,1,71,0,1,0,0,0
5166,25,543,6,7,0,70,0,0,0,0,0
5167,26,642,8,11,1,91,1,0,1,0,0
5168,40,783,3,4,1,91,0,0,0,0,0
5169,39,763,4,2,1,75,0,0,1,0,0
5170,33,806,14,14,1,71,0,1,1,0,1
5171,42,813,4,6,1,86,0,0,0,0,0
5172,29,701,2,3,0,73,0,0,0,0,0
5173,22,533,3,3,1,70,0,0,0,0,0
5174,30,538,13,10,1,75,0,0,0,0,0
5175,34,826,4,5,1,89,0,0,0,1,0
5176,44,745,11,10,0,82,0,0,0,0,0
5177,39,604,12,15,0,65,0,1,0,0,0
5178,36,697,4,4,1,57,0,0,0,0,0
5179,45,768,12,13,1,67,1,0,0,0,0
5180,31,715,11,10,1,75,1,0,1,0,0
5181,42,765,2,5,0,71,0,0,0,0,0
5182,30,758,2,3,0,78,0,1,0,0,0
5183,37,651,11,15,1,51,1,0,1,0,0
5184,32,747,11,14,1,65,1,0,0,0,0
5185,43,707,3,3,1,84,0,0,0,1,0
5186,28,609,1,3,1,70,0,0,0,0,0
5187,36,580,3,4,1,67,0,0,0,0,0
5188,42,635,4,5,1,78,0,0,0,0,0
5189,38,715,14,11,1,80,0,1,0,0,0
5190,24,595,3,6,1,71,0,0,0,0,0
5191,42,673,3,5,0,76,0,0,0,0,0
5192,36,732,13,12,1,67,0,1,0,0,0
5193,34,771,13,15,1,70,0,0,0,0,0
5194,24,845,1,4,1,69,0,0,1,0,0
5195,39,697,14,14,0,69,0,1,0,0,0
5196,32,681,13,14,1,66,0,0,0,0,0
5197,23,898,3,3,1,85,1,0,1,1,0
5198,26,673,10,11,1,75,0,1,0,0,0
5199,38,825,13,15,1,71,1,0,0,0,1
5200,30,823,3,3,1,78,0,1,0,0,0
5201,37,639,4,3,1,84,0,1,0,0,0
5202,40,890,3,2,1,61,0,0,0,0,0
5203,45,571,4,2,1,67,0,0,0,0,0
5204,23,742,5,2,1,57,0,0,1,0,0
5205,32,728,2,3,1,88,1,0,0,1,0
5206,35,797,3,2,0,79,0,0,0,0,0
5207,29,518,6,7,1,80,0,0,0,0,0
5208,36,671,12,12,1,61,0,0,0,0,0
5209,28,624,3,3,1,67,0,0,0,0,0
5210,40,725,11,13,0,76,0,0,0,0,0
5211,40,642,4,3,1,58,1,0,0,0,0
5212,41,746,11,13,1,77,0,1,1,0,1
5213,35,772,11,13,1,77,0,0,0,0,0
5214,40,689,12,13,1,75,0,0,0,0,0
5215,38,778,13,12,0,67,0,0,1,0,0
5216,38,696,13,11,1,74,0,0,0,0,0
5217,22,861,3,2,0,79,0,1,1,0,0
5218,34,672,2,6,1,71,0,0,0,0,0
5219,41,805,11,12,1,71,0,0,0,0,0
5220,39,585,11,10,1,58,1,0,0,0,0
5221,32,481,14,14,1,80,0,0,0,0,0
5222,44,655,12,11,1,79,1,0,0,0,0
5223,28,712,8,8,1,53,0,0,0,0,0
5224,44,629,11,12,1,83,0,0,0,1,1
5225,23,736,4,6,1,71,0,0,1,0,0
5226,45,695,4,2,1,80,0,1,0,0,0
5227,34,652,12,15,1,75,1,1,0,0,1
5228,25,852,1,6,1,86,0,0,0,0,0
5229,26,818,10,14,1,80,0,0,0,0,0
5230,33,757,12,11,0,58,0,1,1,0,0
5231,25,680,7,10,1,83,1,0,0,1,0
5232,25,677,1,4,0,68,0,0,0,0,0
5233,26,739,1,2,1,74,0,0,0,0,0
5234,28,503,8,8,1,67,0,0,0,0,0
5235,42,824,14,12,1,75,0,0,0,0,0
5236,39,707,12,11,1,77,1,1,0,0,0
5237,23,800,5,6,0,70,0,0,0,0,0
5238,28,730,2,5,1,75,1,0,0,0,0
5239,41,845,2,5,1,81,0,1,1,0,0
5240,36,619,3,2,0,76,0,0,0,0,0
5241,31,950,13,15,1,56,1,0,0,0,0
5242,37,801,4,6,1,86,0,0,0,0,0
5243,33,770,14,15,1,73,0,1,0,0,0
5244,24,604,2,6,1,63,0,0,0,0,0
5245,22,812,1,5,1,87,1,0,0,0,0
5246,25,593,3,5,0,87,0,0,0,0,0
5247,26,812,6,11,0,82,0,0,0,0,0
5248,22,749,3,6,1,66,0,0,0,0,0
5249,43,795,12,12,1,76,1,0,0,0,0
5250,39,575,4,3,1,79,0,0,0,0,0
5251,35,686,2,4,1,68,1,1,0,0,0
5252,27,834,6,11,0,69,1,0,0,0,0
5253,37,832,12,11,1,90,0,1,0,0,1
5254,35,631,14,13,1,87,1,0,0,1,1
5255,41,751,3,6,1,81,0,0,0,0,0
5256,42,806,2,3,0,80,0,1,0,0,0
5257,27,686,1,4,1,69,0,0,0,0,0
5258,37,670,13,13,1,78,0,0,0,0,0
5259,35,738,3,2,1,72,1,0,1,0,0
